Date,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL,Firm_aapl,ToGrade_aapl,FromGrade_aapl,Action_aapl,Close_MSFT,High_MSFT,Low_MSFT,Open_MSFT,Volume_MSFT,Firm_msft,ToGrade_msft,FromGrade_msft,Action_msft,Close_NVDA,High_NVDA,Low_NVDA,Open_NVDA,Volume_NVDA,Firm_nvda,ToGrade_nvda,FromGrade_nvda,Action_nvda,Close_AVGO,High_AVGO,Low_AVGO,Open_AVGO,Volume_AVGO,Firm_avgo,ToGrade_avgo,FromGrade_avgo,Action_avgo,Close_ORCL,High_ORCL,Low_ORCL,Open_ORCL,Volume_ORCL,Firm_orcl,ToGrade_orcl,FromGrade_orcl,Action_orcl,Close_PLTR,High_PLTR,Low_PLTR,Open_PLTR,Volume_PLTR,Firm_pltr,ToGrade_pltr,FromGrade_pltr,Action_pltr,Close_CRM,High_CRM,Low_CRM,Open_CRM,Volume_CRM,Firm_crm,ToGrade_crm,FromGrade_crm,Action_crm,Close_CSCO,High_CSCO,Low_CSCO,Open_CSCO,Volume_CSCO,Firm_csco,ToGrade_csco,FromGrade_csco,Action_csco,Close_IBM,High_IBM,Low_IBM,Open_IBM,Volume_IBM,Firm_ibm,ToGrade_ibm,FromGrade_ibm,Action_ibm,Close_NOW,High_NOW,Low_NOW,Open_NOW,Volume_NOW,Firm_now,ToGrade_now,FromGrade_now,Action_now
2023-05-12,171.0833740234375,172.5605284867848,169.52689179090092,172.1243165202818,45497800,Bernstein,Market Perform,Market Perform,main,304.1329040527344,305.78659550903757,301.8000125269122,305.68815505667965,19758100,,,,,28.321605682373047,28.761320627980606,28.02779588194695,28.51048218586155,274222000,,,,,61.143585205078125,61.293742549870764,60.47126227183744,60.87523697130246,11942000,,,,,95.40055847167969,95.4688058920498,94.50359025012659,95.16656837875517,4994700,,,,,9.5,10.010000228881836,9.470000267028809,9.859999656677246,62031700,,,,,200.3742218017578,202.50893473256536,198.7061814216246,201.98269147549064,4733000,,,,,43.97978210449219,44.07393922199134,43.57491547856279,43.57491547856279,14094800,,,,,115.12417602539062,115.1429237903915,113.50284471150367,113.78400398509824,4560500,,,,,455.20001220703125,457.4700012207031,446.6499938964844,453.0,1220900,,,,
2023-05-15,170.58767700195312,171.71785564660993,169.9928397669383,171.66828335580215,37266700,,,,,304.61517333984375,305.0482872274539,302.7744543374023,304.26082381714644,16336500,,,,,28.934207916259766,28.95019827906706,28.133729096093575,28.48949703703172,293926000,,,,,61.98157501220703,62.0028872181768,60.88396499263447,61.21334519133041,14614000,,,,,94.8253173828125,95.50779148651539,94.62057515170163,95.42004800392924,4443700,,,,,9.520000457763672,9.600000381469727,9.020000457763672,9.210000038146973,53555500,,,,,201.8834228515625,203.938688083851,201.0394640649736,202.30043296898,4518200,Barclays,Overweight,Overweight,main,44.34699249267578,44.49764031139944,43.838558349313,44.06452828153483,13204400,,,,,115.61151885986328,115.9207926335825,114.65558304112704,115.27413058856548,2915700,,,,,463.1400146484375,464.6499938964844,452.239990234375,453.29998779296875,1501200,,,,
2023-05-16,170.58767700195312,171.64845141401116,170.3199987334625,170.50836436212853,42110300,,,,,306.8594665527344,308.7986259247441,304.9793654324771,304.9793654324771,26730300,,,,,29.194040298461914,29.850615404152038,28.81328895261737,28.822281983258687,449405000,,,,,62.14044189453125,62.67036075281869,61.877910437896105,62.0455033652385,14967000,,,,,95.79052734375,96.3755061757246,94.49381918329318,94.73756098315006,6896500,,,,,9.470000267028809,9.630000114440918,9.350000381469727,9.399999618530273,42311900,,,,,203.1046600341797,204.2067635700316,200.31465414032655,200.49336626224434,4423200,,,,,44.17750930786133,44.56354812512374,44.0645243518265,44.47880851016587,16496300,,,,,115.70523071289062,116.0801073464605,114.75866882191652,115.60213945990448,2748400,,,,,468.239990234375,478.0,461.7699890136719,462.8999938964844,1628500,,,,
2023-05-17,171.2023162841797,171.44023905579192,168.9518675962068,170.23076300297444,57951600,,,,,309.75982666015625,310.1840128280389,306.54383920821226,308.07292647953415,24315000,,,,,30.15841293334961,30.17939921213159,29.410899219353887,29.56479859708841,432535000,,,,,63.69337463378906,64.02565578329028,62.44463551039276,62.71298374748465,24133000,,,,,97.27249145507812,97.88672566016963,95.96603874671912,96.30727583931956,9436000,,,,,10.25,10.28499984741211,9.460000038146973,9.539999961853027,63834500,,,,,207.890380859375,207.99959887564904,203.34296323214028,205.0308656334591,5772200,B of A Securities,Buy,Buy,main,44.846012115478516,44.96841098742949,44.26224872976948,44.39406870158335,29326000,,,,,117.81390380859375,117.94510955790108,115.71460466949928,116.15508417796408,4515100,,,,,492.9200134277344,494.94000244140625,477.1600036621094,479.489990234375,3217600,Wolfe Research,Outperform,Outperform,main
2023-05-18,173.54197692871094,173.73034253127065,171.09325435010916,171.50963430597616,65496700,,,,,314.21881103515625,314.73180841196273,309.48364052996965,310.28270017640136,27276000,,,,,31.657438278198242,31.807340536574944,30.30031991259901,30.39026164884716,748725000,Susquehanna,Positive,Positive,main,65.67255401611328,65.81398986540448,63.55095714804584,63.55095714804584,26389000,,,,,99.77814483642578,99.8951435843024,97.23348715619518,97.27247930041091,10005700,,,,,11.739999771118164,11.8100004196167,10.390000343322754,10.460000038146973,171402300,,,,,211.80235290527344,212.35836638951778,207.84073410468582,208.00952283024347,5165500,,,,,45.38269805908203,45.429774827604575,43.02882371568283,43.085314401219,41475700,Piper Sandler,Neutral,Neutral,main,118.22627258300781,118.56366084915652,117.32657292333703,117.4296641796701,3797900,,,,,510.1700134277344,512.6099853515625,495.82000732421875,500.0,2860100,Wolfe Research,Outperform,Outperform,reit
2023-05-19,173.6510467529297,174.87044639396197,173.43294078431077,174.87044639396197,55772400,,,,,314.04119873046875,314.44566578774686,312.0977999996557,312.46279877914503,27529500,RBC Capital,Outperform,Outperform,reit,31.24370765686035,31.55950253794087,30.89593395749169,31.515530471475522,473908000,,,,,66.09397888183594,66.35554952428612,65.7219779774799,65.8760082738535,22968000,,,,,100.26564025878906,100.489886025668,99.36867206809467,99.82690791984808,8558900,,,,,11.710000038146973,12.40999984741211,11.520000457763672,11.970000267028809,148321300,,,,,208.8634033203125,211.72291853070433,208.43645465892962,211.44491179083082,6090800,TD Cowen,Outperform,Outperform,main,46.258338928222656,46.45606350817299,45.57100806097114,45.599253403327715,28561700,,,,,119.26655578613281,120.23185120399354,118.60115311447709,118.82607624921961,4305800,,,,,510.29998779296875,511.7300109863281,502.75,510.0,1700200,,,,
2023-05-22,172.69932556152344,173.20494177332736,171.95578654636702,172.481219573557,43570900,Bernstein,Market Perform,Market Perform,main,316.8428649902344,318.23382834454407,313.71568867126024,314.29771785830155,24115700,,,,,31.1557674407959,31.499544048329298,30.660089053951964,30.880944390289034,372000000,Wedbush,Neutral,Neutral,main,65.71808624267578,66.32938094084115,65.30636569711976,66.01162329440825,17796000,,,,,99.22241973876953,100.51912804462788,99.18342759222048,99.91465307378434,5890500,,,,,11.84000015258789,12.104999542236328,11.390000343322754,11.619999885559082,76377100,,,,,208.7641143798828,211.3059141638864,207.55279277312712,207.68187274523058,3890800,JMP Securities,Market Perform,Market Perform,reit,45.966461181640625,46.35249645792813,45.91938440974751,46.23951148703916,18667500,Deutsche Bank,Hold,Hold,main,119.4914779663086,120.13814001747718,119.1634635744758,119.4914779663086,2806800,,,,,511.3900146484375,517.0900268554688,506.1700134277344,506.6000061035156,1360900,,,,
2023-05-23,170.0820770263672,171.8864057178537,169.8044903241909,171.6385593675291,50747300,,,,,311.0028076171875,318.3620609809565,310.99293302124596,315.70838374356634,30797200,Jefferies,Buy,Buy,main,30.66808319091797,31.267694171698214,30.611120976902026,30.979880977168126,356253000,Stifel,Hold,Hold,main,66.50570678710938,67.71569458701441,66.07170203715413,66.90677684418654,36088000,B of A Securities,Buy,,main,96.07327270507812,98.89092743310293,96.00502529582668,98.53993863169273,10047300,,,,,12.640000343322754,13.420000076293945,11.869999885559082,11.949999809265137,148701800,,,,,205.1698760986328,208.1485328452159,205.00108736768757,206.2620562991393,4256800,,,,,46.05119323730469,46.46547379027828,45.75931155278635,45.76872906065329,17645900,,,,,120.12875366210938,120.98159819326537,119.14471053021073,119.24780178453018,4592300,,,,,500.1400146484375,511.7799987792969,499.8500061035156,507.5,1124000,,,,
2023-05-24,170.35964965820312,170.93465495874622,169.0510289027881,169.61611066863975,45143500,,,,,309.6118469238281,312.22605590477934,308.3885711303924,310.47996842062906,23384900,Mizuho,Buy,Buy,main,30.51818084716797,30.58713630992968,29.786655566782457,30.19039269854062,721419000,Citigroup,Buy,Buy,main,65.83047485351562,66.29354133606574,65.4943133621132,66.01550336536137,23021000,,,,,95.85879516601562,96.40477453368575,94.85457992687478,95.49805454757013,6815900,,,,,12.229999542236328,12.430000305175781,11.819999694824219,12.050000190734863,90496900,,,,,207.5726318359375,208.71445920503342,203.95852936767946,204.57411350478333,4894000,,,,,45.58042907714844,46.135943644289604,45.354455527918255,46.088866869120565,15452900,,,,,117.7857894897461,119.86634801786339,117.58898086548867,119.79137126095283,3915500,,,,,502.54998779296875,506.260009765625,494.1300048828125,496.7200012207031,1099000,,,,
2023-05-25,171.49977111816406,172.40192036340346,170.21096703266915,170.92476575302507,56058300,,,,,321.51885986328125,322.48560688715077,315.67878902000206,318.87502712507745,43301700,Oppenheimer,Outperform,Outperform,reit,37.95534896850586,39.454375407130364,36.61122070862838,38.497995807341425,1543911000,Deutsche Bank,Hold,Hold,main,70.60358428955078,70.9513720172112,66.91937735179754,67.75638870036053,49263000,Susquehanna,Positive,Positive,main,101.6793441772461,102.04008476873112,96.29752032690361,96.71675657814981,16729600,,,,,12.84000015258789,13.220000267028809,12.34000015258789,13.180000305175781,106557800,,,,,208.41661071777344,210.81939194551651,206.95706773828255,210.5115998471614,6496700,Wedbush,Outperform,Outperform,main,46.16417694091797,46.35248758416755,44.930749231500435,44.977825994381135,21717000,,,,,118.79796600341797,119.23844555609776,117.15788682226939,117.72019825434192,4102900,,,,,531.780029296875,539.7999877929688,517.7999877929688,523.2899780273438,3163300,,,,
2023-05-26,173.91873168945312,174.25581421879875,171.61872545109665,171.826923039006,54835000,,,,,328.3947448730469,328.8978374792633,319.5064041956886,319.6444980132169,36630600,,,,,38.92072296142578,39.14457660817056,37.52562906518615,37.865408555661546,714397000,Goldman Sachs,Buy,Buy,main,78.73442077636719,78.952391368857,72.36866837475078,72.40838069354119,82500000,Oppenheimer,Outperform,Outperform,main,101.47459411621094,103.57077521103774,101.42584277789014,101.73783200327762,13994100,,,,,13.649999618530273,14.194999694824219,12.819999694824219,12.84000015258789,127311200,,,,,213.90725708007812,214.61219730930674,211.03781855706785,211.28603993501073,6933300,Citigroup,Neutral,Neutral,main,46.94567108154297,47.16222709290592,46.239508769466156,46.239508769466156,19825600,,,,,120.7941665649414,121.51580536379171,118.84481371502602,119.07911072630881,5612600,,,,,537.4600219726562,549.5599975585938,531.8099975585938,534.6400146484375,2134300,,,,
2023-05-30,175.77261352539062,177.44805707235744,175.04890650518007,175.4355461600694,55964400,,,,,326.7374267578125,331.20625373329415,326.0567419114066,330.7031610986949,29503100,Deutsche Bank,Buy,Buy,main,40.0849723815918,41.910786521689786,39.92307875239309,40.568659477112405,923401000,,,,,77.82475280761719,89.29880506701761,77.38589950534457,80.90348876998843,116912000,BMO Capital,Outperform,Outperform,main,102.51781463623047,103.32703929271185,101.5818469066561,102.27407280753681,10296700,,,,,14.710000038146973,15.005000114440918,14.239999771118164,14.4399995803833,159089300,,,,,217.31285095214844,220.5595908750589,214.19519099612222,217.7100142540112,10421000,Wells Fargo,Overweight,Overweight,main,47.237548828125,47.538848049928625,46.83268574348821,47.06807317896835,19074800,,,,,121.34710693359375,121.90005876149625,120.20373634761305,121.42208369501029,3741100,,,,,549.1199951171875,556.5800170898438,544.3699951171875,548.0,1937300,Bernstein,Outperform,Outperform,main
2023-05-31,175.7230682373047,177.8049837003616,175.23728392863376,175.80238088733307,99625300,Wedbush,Outperform,Outperform,reit,323.9554748535156,331.4035085071207,322.90976127071394,327.8028036951492,45950600,UBS,Neutral,Neutral,main,37.809444427490234,40.26884571341783,37.79745117886432,39.462370269421555,1002580000,B of A Securities,Buy,Buy,main,78.2723159790039,79.60049460608745,76.54501117472984,77.0071094270609,89998000,Rosenblatt,Buy,Buy,reit,103.28804016113281,103.82426772356767,101.54284776741251,101.85483701197417,13713500,,,,,14.710000038146973,14.789999961853027,13.819999694824219,14.1899995803833,130392200,,,,,221.79078674316406,223.3992565421937,215.51574257617878,217.9880331359958,19624000,,,,,46.76677703857422,47.10573554267556,46.710286349042306,46.99275057188427,51990300,,,,,120.51299285888672,121.30960832198869,119.45397306877888,120.43801610821276,11590200,,,,,544.780029296875,548.260009765625,533.7899780273438,539.3300170898438,2385800,Wells Fargo,Overweight,Overweight,main
2023-06-01,178.53857421875,178.56831456742498,175.4057930547119,176.16916396782793,68901800,,,,,328.08892822265625,329.02611175560344,320.3350817076628,321.52873380846023,26773900,,,,,39.74419021606445,40.02400727959351,38.31511796351833,38.46401952597585,635873000,,,,,76.52758026123047,78.06210339426242,76.06353812430459,77.56124624261896,80792000,,,,,103.33678436279297,103.9412667801833,102.15707479593327,102.25457004043872,7835900,,,,,14.539999961853027,15.220000267028809,14.199999809265137,14.460000038146973,126015100,,,,,211.3853302001953,213.82783535009378,204.5939965886211,206.7386330397176,20907400,Societe Generale,Hold,Buy,down,46.832679748535156,47.16222067933261,46.380732769546114,46.85150758024349,17817000,,,,,121.6657485961914,121.9750080406245,119.75387713757499,120.37242462714815,4136100,,,,,542.9600219726562,550.6199951171875,532.02001953125,534.7999877929688,1479700,,,,
2023-06-02,179.3911590576172,180.21401063542314,177.7157155545107,179.47047169338217,61945900,Morgan Stanley,Overweight,Overweight,main,330.8708190917969,332.94246713059334,328.05929890382134,329.7363544841506,25864000,Evercore ISI Group,Outperform,Outperform,main,39.30147933959961,40.473718484515544,39.03265289434997,40.070980123808866,482731000,,,,,78.66368865966797,79.80392657434994,76.26115640449079,76.59441316744905,62815000,Deutsche Bank,Buy,Buy,main,103.23929595947266,104.09726458174863,103.10280112043809,103.85352273512821,8651600,,,,,14.520000457763672,15.029999732971191,14.15999984741211,14.649999618530273,79328400,,,,,211.514404296875,214.60227891655677,208.932895845931,211.38532432925854,11023500,,,,,47.096317291259766,47.31287329523568,46.823267011223,46.9550833969712,19153700,,,,,124.1024398803711,124.75846865538162,121.97501900250754,122.19058255028973,5373900,,,,,548.1799926757812,554.4400024414062,541.280029296875,546.0,1278200,,,,
2023-06-05,178.03298950195312,183.35672418608127,176.50624753561252,181.05671795588958,121946500,Wedbush,Outperform,Outperform,reit,331.4035339355469,333.98814914784583,330.14082001100866,330.6932554714019,21307100,,,,,39.14558029174805,39.539321788375425,38.68188071638041,38.88374928722303,396094000,,,,,77.72399139404297,78.39243397894657,76.96641229089019,78.39243397894657,26222000,Wells Fargo,Equal-Weight,Equal-Weight,main,104.25325775146484,104.90648408271628,102.88830199056196,103.23929082732013,7442000,Jefferies,Buy,Buy,main,15.239999771118164,15.699999809265137,14.364999771118164,14.364999771118164,109017800,Jefferies,Hold,Hold,main,208.36697387695312,210.8094791337658,205.58689115016298,208.97263470261015,7804400,,,,,47.27521514892578,47.62359116504422,47.11515340508284,47.284632658403304,13964100,,,,,124.30863952636719,125.18959870293813,123.96188447615143,124.75848584831694,3993500,,,,,556.7100219726562,559.8599853515625,542.3699951171875,548.0800170898438,1316200,,,,
2023-06-06,177.66616821289062,178.56831734898336,175.90148844243106,178.41961560329207,64848400,"Monness, Crespi, Hardt",Buy,Buy,main,329.17401123046875,330.841192046933,327.6844225920594,330.8017237734239,20396200,CFRA,Strong Buy,,main,38.628910064697266,39.134582152265736,38.123237977128795,38.80479832868184,388729000,,,,,76.53241729736328,77.69493207202699,75.21296014559537,77.69493207202699,37823000,,,,,104.41900634765625,104.79924303601737,103.4927902992711,104.13626491095499,7023000,,,,,15.460000038146973,15.579999923706055,14.920000076293945,15.300000190734863,74284300,Goldman Sachs,Neutral,Neutral,main,211.335693359375,211.88176828647514,206.88755522968748,207.06628250510087,6796000,,,,,46.898590087890625,46.99274361766214,46.26774994489524,46.879758663590934,16029600,,,,,124.35547637939453,124.589773376326,123.59635639739324,124.11179835035938,3298000,,,,,555.7999877929688,563.6300048828125,555.1799926757812,556.5,1388200,,,,
2023-06-07,176.28814697265625,179.64894264257165,175.79245430672572,176.90280103766142,61944600,Wedbush,Outperform,Outperform,main,319.01318359375,329.9731432176181,318.1450620184974,327.17149729188003,40717100,,,,,37.45454788208008,39.47744543312822,37.33561334043707,38.893764495503234,511998000,,,,,76.78720092773438,78.02915509156388,76.29119237005894,76.5149797474494,28957000,,,,,102.61531066894531,105.65721139225627,102.21557049637754,104.45799831296328,9842500,UBS,Neutral,Neutral,main,14.6899995803833,17.15999984741211,14.520000457763672,16.010000228881836,227244100,,,,,204.26632690429688,215.11857315032466,203.32308872212766,213.35123819629766,9323900,,,,,46.8703498840332,47.2093084010965,46.74795099088181,46.79502776453447,15950600,,,,,125.93932342529297,125.99555241518664,123.88687949205332,124.17740547340624,5772000,,,,,528.3200073242188,557.8200073242188,527.239990234375,555.5499877929688,2406600,,,,
2023-06-08,179.0144805908203,179.2821437745567,175.9312711910467,176.36746808847172,50214900,,,,,320.8677978515625,322.229167569566,318.9835862960409,319.5656155034306,23277700,,,,,38.488990783691406,38.842797765126164,37.48454176498526,37.703420255024895,417772000,,,,,77.90806579589844,77.98653698877214,76.41423060655279,77.00808244170618,21909000,,,,,104.78948974609375,105.0917272318863,102.7128046153223,103.02479385696918,9526700,Deutsche Bank,Buy,,reit,15.1899995803833,15.59000015258789,14.390000343322754,14.4399995803833,115591600,,,,,208.03929138183594,208.8832500916906,203.3925946529,203.91882274014537,5548600,,,,,46.77619552612305,47.07749118235189,46.67262447084546,47.00216547243091,13289100,,,,,125.96744537353516,127.4388231307746,125.59256158480697,126.22985687546773,4128500,,,,,535.3400268554688,541.4500122070312,526.1099853515625,529.5900268554688,1458300,,,,
